sku,meta_title,meta_keywords,meta_description
K504-13-c3,"Matrix Bedford Prescription Casual Sports Glasses Brown  - Jogging, Fishing, Boating and Daily Eyewear",,"Matrix Bedford Prescription Casual Sports Glasses Brown  - Jogging, Fishing, Boating and Daily Eyewear"
K504-13-c4,"Matrix Bedford Prescription Casual Sports Glasses Silver  - Jogging, Fishing, Boating and Daily Eyewear","Prescription Casual Sports Glasses,  Jogging, Fishing, Boating and Daily Eyewear","Matrix Bedford Prescription Casual Sports Glasses Silver  - Jogging, Fishing, Boating and Daily Eyewear"
L030 Black,"Sierra Prescription Sports Goggles Black - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles,  Soccer, Basketball, Baseball Glasses","Sierra Prescription Sports Goggles Black - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
L030 Blue,"Sierra Prescription Sports Goggles Blue - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles, Soccer, Basketball, Baseball Glasses","Sierra Prescription Sports Goggles Blue - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
L030 Green,"Sierra Prescription Sports Goggles Green - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles, Soccer, Basketball, Baseball Glasses","Sierra Prescription Sports Goggles Green - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
L030 White,"Sierra Prescription Sports Goggles White - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles, Soccer, Basketball, Baseball Glasses","Sierra Prescription Sports Goggles White - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
L030 Purple,"Sierra Prescription Sports Goggles Purple - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles,  Soccer, Basketball, Baseball Glasses","Sierra Prescription Sports Goggles Purple - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
L030 Brown,"Sierra Prescription Sports Goggles Brown - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles, Soccer, Basketball, Baseball Glasses","Sierra Prescription Sports Goggles Brown - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
L029 Black,"Atlas Prescription Sports Goggles Black - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles,  Soccer, Basketball, Baseball Glasses","Atlas Prescription Sports Goggles Black - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
L029 Blue,"Atlas Prescription Sports Goggles Blue - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles,  Soccer, Basketball, Baseball Glasses","Atlas Prescription Sports Goggles Blue - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
L029 clear grey,"Atlas Prescription Sports Goggles Grey - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles,  Soccer, Basketball, Baseball Glasses","Atlas Prescription Sports Goggles Grey - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
L029 clear white,"Atlas Prescription Sports Goggles White - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles, Soccer, Basketball, Baseball Glasses","Atlas Prescription Sports Goggles White - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
L029 clear green,"Atlas Prescription Sports Goggles Green - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles, Soccer, Basketball, Baseball Glasses","Atlas Prescription Sports Goggles Green - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
L029 purple,"Atlas Prescription Sports Goggles Purple - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses","Prescription Sports Goggles, Soccer, Basketball, Baseball Glasses","Atlas Prescription Sports Goggles Purple - Interchangeable temple arms and headband - Soccer, Basketball, Baseball Glasses"
FX8177 Gun,Roxboro Prescription Safety & Sports Glasses Gun Grey - Super Light Aluminum Eyewear,,Roxboro Prescription Safety & Sports Glasses Gun Grey - Super Light Aluminum Eyewear
21203 Tortoise,,,
21203 Blue-1,,,
21203 Clear,,,
21203 Clear-1,,,
21206 black tortoise,,,
21206 black radiant,,,
21206 tortoise,,,
21206 Purple,,,
21206 Purple-1,,,
21208 BLACK,,,
21208 Tortoise,,,
21208 Multicolor,,,
21208  Clear,,,
21208  Clear-1,,,
21209  radiant,,,
21209  black multicolor,,,
21209  black multicolor-1,,,
HY81092 BROWN-1,,,
HY81092 BROWN-2,,,
21220 c1,,,
21220  c4,,,
21220  c3,,,
21222 c1,,,
21222 c2,,,
21222 c3,,,
21228 Red/black,,,
21228 Pink marble,,,
21228 Blue marble,,,
21228 C4,,,
21228 Blue Marble-21229-1,,,
28001 black,,,
28001 clear grey,,,
28001 grey,,,
28001 green,,,
21250 Clear,,,
21250 Black,,,
F3024 White pink,"Matrix Sparks Prescription Sports Glasses Pink - ANSI Z87.1 Certified - Running, Cycling and Hunting Sunglasses",,"Matrix Sparks Prescription Sports Glasses Pink - ANSI Z87.1 Certified - Running, Cycling and Hunting Sunglasses"
22196 black,,,
22196 purple,,,
33087 silver,,,
22196 pink,,,
33091 silver,,,
22187 red gold,,,
22187  pink,,,
22187 green,,,
yzd30137 c3,,,
YZD30137 C2,,,
YZD30137 C1 mixed acetate,,,
33092 gold-3,,,
22158 gold,,,
22158 tortoise,,,
22158 black,,,
35020 black,,,
35020 Red,,,
35020 brown,,,
35021 black,,,
35021 brown,,,
35021 clear,,,
35021 green,,,
35024 black,,,
35024 grey,,,
35024 clear,,,
35025 black,,,
35025 red,,,
35025 orange,,,
35025 yellow,,,
35026 gold,,,
35026 grey,,,
35026 green,,,
35028 black,,,
35028 red,,,
35028 orange,,,
35031 black,,,
35031 yellow,,,
35031 red,,,
35039 yellow,,,
35039 green,,,
35040 red,,,
35040 yellow,,,
35040 black gold,,,
35040 orange,,,
35061 tortoise,,,
35061 blue,,,
35061 black silver,,,
21222 c4,,,
22203,,,
22203-1,,,
22203-2,,,
22203-3,,,
22251,,,
22251-1,,,
22251-2,,,
22251-3,,,
22252,,,
22252-2,,,
22252-3,,,
22252-4,,,
22253,,,
22253-2,,,
22253-3,,,
22253-4,,,
22255,,,
22255-2,,,
22255-3,,,
22255-4,,,
14060,,,
14067 c1,,,
Y35035 c1,,,
14060-2,,,
14060-3,,,
14060-4,,,
14061,,,
14061-2,,,
14061-3,,,
14061-4,,,
14062 c1,,,
14062 c3,,,
14062 c4,,,
22188 c1,,,
22188 c2,,,
22188 c4,,,
32037 c1,,,
32037 c2,,,
32037 c3,,,
32037-4-1,,,
14067-2,,,
14067 c3,,,
14067 c4,,,
22033 c1,,,
22033 c2,,,
22033 c3,,,
22033 c4,,,
22156 c1,,,
22156 c2,,,
22156 c3,,,
22156 c4,,,
22162 c1,,,
22162 c2,,,
22162 c3,,,
22162 c4,,,
23005,,,
22163 c2,,,
22163 c3,,,
22163 c4,,,
23005-2,,,
23005-3,,,
23005-4,,,
23079,,,
23079-2,,,
23079-3,,,
23079-4,,,
23106,,,
23106-2,,,
23106-3,,,
23106-4,,,
23111,,,
23111-2,,,
23111-3,,,
23111-4,,,
33079,,,
33079-2,,,
33079-3,,,
33079-4,,,
FX8177 Gun glasses,"Roxboro Prescription Sports Glasses Gun Grey - Cycling, Fishing, Jogging and Baseball Sunglasses - Super Light Aluminum Eyewear","Prescription Sports Glasses, Cycling, Fishing, Jogging and Baseball Sunglasses, Aluminum Eyewear","Roxboro Prescription Sports Glasses Gun Grey  Best Cycling, Fishing, Jogging and Baseball Sunglasses  Made With Super Light Aluminum"
FX8177 Silver Sun,"Roxboro Prescription Sports Glasses Silver - Cycling, Fishing, Jogging and Baseball Sunglasses - Super Light Aluminum Eyeglasses","Prescription Sports Glasses,  Cycling, Fishing, Jogging and Baseball Sunglasses, Super Light Aluminum Eyeglasses","Roxboro Prescription Sports Glasses Silver Best For Cycling, Fishing, Jogging and Baseball,  Made With Super Light Aluminum "
FX8177 Black Sun,"Roxboro Prescription Sports Glasses Black - Cycling, Fishing, Jogging and Baseball Sunglasses - Super Light Aluminum Eyeglasses","Prescription Sports Glasses, Cycling, Fishing, Jogging and Baseball Sunglasses ,  Aluminum Eyeglasses","Prescription Sports Glasses Best For Cycling, Fishing, Jogging and Baseball Made With Super Light Aluminum Eyeglasses"
FX8177 Brown Sun,"Roxboro Prescription Sports Glasses Brown - Cycling, Fishing, Jogging and Baseball Sunglasses - Super Light Aluminum Eyeglasses",,"Roxboro Prescription Sports Glasses Best For Cycling, Fishing, Jogging and Baseball Made With Super Light Aluminum"
22253-4-1,,,
26013-2,,,
26013-3,,,
26013-4,,,
26025,,,
26025-2,,,
26025-3,,,
26025-4,,,
26032 c1,Garland Pure Titanium Prescription Eyeglasses Black - Spring Hinge Glasses,Pure Titanium Prescription Eyeglasses Black - Spring Hinge Glasses,Garland Pure Titanium Prescription Eyeglasses Black - Spring Hinge Glasses
26032 c2,Garland Pure Titanium Prescription Eyeglasses Silver - Spring Hinge Glasses,Pure Titanium Prescription Eyeglasses Silver - Spring Hinge Glasses,Garland Pure Titanium Prescription Eyeglasses Silver - Spring Hinge Glasses
26032 c3,Garland Pure Titanium Prescription Eyeglasses Black Gold - Spring Hinge Glasses,Pure Titanium Prescription Eyeglasses Black Gold - Spring Hinge Glasses,Garland Pure Titanium Prescription Eyeglasses Black Gold - Spring Hinge Glasses
26032 c4,Garland Pure Titanium Prescription Eyeglasses Gold - Spring Hinge Glasses,Pure Titanium Prescription Eyeglasses Gold - Spring Hinge Glasses,Garland Pure Titanium Prescription Eyeglasses Gold - Spring Hinge Glasses
26033 c1,Mckinney Pure Titanium Prescription Eyeglasses Black - Spring Hinge Glasses,Pure Titanium Prescription Eyeglasses Black - Spring Hinge Glasses,Mckinney Pure Titanium Prescription Eyeglasses Black - Spring Hinge Glasses
26033 c2,Mckinney Pure Titanium Prescription Eyeglasses Silver - Spring Hinge Glasses, Pure Titanium Prescription Eyeglasses Silver - Spring Hinge Glasses,Mckinney Pure Titanium Prescription Eyeglasses Silver - Spring Hinge Glasses
26033 c3,Mckinney Pure Titanium Prescription Eyeglasses Black Gold - Spring Hinge Glasses, Pure Titanium Prescription Eyeglasses Black Gold - Spring Hinge Glasses,Mckinney Pure Titanium Prescription Eyeglasses Black Gold - Spring Hinge Glasses
26033 c4,Mckinney Pure Titanium Prescription Eyeglasses Black Gold - Spring Hinge Glasses, Pure Titanium Prescription Eyeglasses Black Gold - Spring Hinge Glasses,Mckinney Pure Titanium Prescription Eyeglasses Black Gold - Spring Hinge Glasses
26034 c1,Eliot Pure Titanium Prescription Eyeglasses Black - Spring Hinge Glasses,Pure Titanium Prescription Eyeglasses Black - Spring Hinge Glasses,Eliot Pure Titanium Prescription Eyeglasses Black - Spring Hinge Glasses
26034 c2,Eliot Pure Titanium Prescription Eyeglasses Red - Spring Hinge Glasses,Pure Titanium Prescription Eyeglasses Red - Spring Hinge Glasses,Eliot Pure Titanium Prescription Eyeglasses Red - Spring Hinge Glasses
26034 c3,Eliot Pure Titanium Prescription Eyeglasses Silver - Spring Hinge Glasses,Eliot Pure Titanium Prescription Eyeglasses Silver - Spring Hinge Glasses,Eliot Pure Titanium Prescription Eyeglasses Silver - Spring Hinge Glasses
26034 c4,Eliot Pure Titanium Prescription Eyeglasses Gold - Spring Hinge Glasses,Pure Titanium Prescription Eyeglasses Gold - Spring Hinge Glasses,Eliot Pure Titanium Prescription Eyeglasses Gold - Spring Hinge Glasses
FX3064 Clear,"Matrix Aurora Prescription Sports Sunglasses Clear -- Jogging, Cycling and Golfing Glasses",,"Matrix Aurora Prescription Sports Sunglasses Clear -- Jogging, Cycling and Golfing Glasses"
FX3064 Pink,"Matrix Aurora Prescription Sports Sunglasses Pink -- Jogging, Cycling and Golfing Glasses",,"Matrix Aurora Prescription Sports Sunglasses Pink -- Jogging, Cycling and Golfing Glasses"
FX3064 Tortoise,"Matrix Aurora Prescription Sports Sunglasses Tortoise -- Jogging, Cycling and Golfing Glasses",,"Matrix Aurora Prescription Sports Sunglasses Tortoise -- Jogging, Cycling and Golfing Glasses"
JDSY063 3071 yellow,"Matrix Palisade Prescription Sports Sunglasses Yellow  -- ANSI Z87.1 Certified -- Cycling, Jogging and Golfing",,"Matrix Palisade Prescription Sports Sunglasses Yellow  -- ANSI Z87.1 Certified -- Cycling, Jogging and Golfing"
JDSY063 3071 white,"Matrix Palisade Prescription Sports Sunglasses White  -- ANSI Z87.1 Certified -- Cycling, Jogging and Golfing",,"Matrix Palisade Prescription Sports Sunglasses White  -- ANSI Z87.1 Certified -- Cycling, Jogging and Golfing"
JDSY063 3071 green,"Matrix Palisade Prescription Sports Sunglasses Green  -- ANSI Z87.1 Certified -- Cycling, Jogging and Golfing",,"Matrix Palisade Prescription Sports Sunglasses Green  -- ANSI Z87.1 Certified -- Cycling, Jogging and Golfing"
FX 3071 White,"Matrix Palisade White Prescription Safety Glasses With Spring Hinge -- ANSI Z87.1 Certified -- Construciton, Industrial and Tactical ",,"Matrix Palisade White Prescription Safety Glasses With Spring Hinge -- ANSI Z87.1 Certified -- Construction, Industrial and Tactical "
sp0855 purple-1,,,
kids703 orange,"Olivia Red Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses ",,"Olivia Red Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses "
kids703 Blue,"Olivia Blue Prescription Sports Goggles For Kids - Soft Gel Padding  - Soccer, Football, Basketball, Baseball",,"Olivia Blue Prescription Sports Goggles For Kids - Soft Gel Padding  - Soccer, Football, Basketball, Baseball"
kids703 pink,"Olivia Pink Prescription Sports Goggles For Kids - Soft Gel Padding  - Soccer, Football, Basketball, Baseball",,"Olivia Pink Prescription Sports Goggles For Kids - Soft Gel Padding  - Soccer, Football, Basketball, Baseball"
kids703 purple,"Olivia Purple Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses ",,"Olivia Purple Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses "
kids703 black,"Olivia Purple Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses ",,"Olivia Purple Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses "
kids703 gray,"Olivia Gray Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses ",,"Olivia Gray Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses "
kids705 orange,"Noah Red Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses ",,"Noah Red Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses "
kids705 blue,"Noah Blue Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses ",,"Noah Blue Prescription Sports Goggles For Kids - Bendable Impact Resistant  - Youth Soccer, Football, Basketball, Baseball Glasses "
